Locus_Tag_Gene,Locus_Tag,Product
NLM32_RS09465,NLM32_RS09465_821698_822202,Mov34/MPN/PAD-1 family protein
NLM32_RS09470,NLM32_RS09470_822162_823857,ThiF family adenylyltransferase
NLM32_RS09475,NLM32_RS09475_823945_825163,nucleotidyltransferase
NLM32_RS09480,NLM32_RS09480_825177_826371,SAVED domain-containing protein
NLM32_RS09485,NLM32_RS09485_826481_827063,IS630 family transposase
NLM32_RS09490,NLM32_RS09490_827141_828314,IS110 family transposase
NLM32_RS09495,NLM32_RS09495_828778_829327,IS630 family transposase
NLM32_RS09500,NLM32_RS09500_829364_829658,SOS response transcriptional repressor
NLM32_RS09505,NLM32_RS09505_830046_830446,DUF1810 domain-containing protein
NLM32_RS09510,NLM32_RS09510_830560_830749,hypothetical protein
NLM32_RS09515,NLM32_RS09515_830966_831887,DNA-processing protein DprA
NLM32_RS09520,NLM32_RS09520_831858_832515,hypothetical protein
NLM32_RS09525,NLM32_RS09525_833712_835719,methyl-accepting chemotaxis protein
NLM32_RS09530,NLM32_RS09530_835784_836090,hypothetical protein
NLM32_RS09535,NLM32_RS09535_836959_839263,SNF2-related protein
NLM32_RS09540,NLM32_RS09540_839272_840418,hypothetical protein
NLM32_RS09545,NLM32_RS09545_842425_844078,IS66 family transposase
NLM32_RS09550,NLM32_RS09550_844124_844472,IS66 family insertion sequence element accessory protein TnpB
NLM32_RS09555,NLM32_RS09555_844468_844870,transposase
NLM32_RS09560,NLM32_RS09560_844949_845122,IS5/IS1182 family transposase
NLM32_RS09565,NLM32_RS09565_845261_845522,transposase
NLM32_RS09570,NLM32_RS09570_846019_848197,prolyl oligopeptidase family serine peptidase
NLM32_RS09575,NLM32_RS09575_848314_848800,IS5/IS1182 family transposase
NLM32_RS09580,NLM32_RS09580_848855_849056,hypothetical protein
NLM32_RS09585,NLM32_RS09585_849159_849567,hypothetical protein
NLM32_RS09590,NLM32_RS09590_849558_850431,3-methyl-2-oxobutanoate hydroxymethyltransferase
NLM32_RS09595,NLM32_RS09595_850445_851300,pantoate--beta-alanine ligase
NLM32_RS09600,NLM32_RS09600_853122_854058,S1/P1 nuclease
NLM32_RS09605,NLM32_RS09605_854557_854761,hypothetical protein
NLM32_RS09610,NLM32_RS09610_855056_855333,IS5/IS1182 family transposase
NLM32_RS09615,NLM32_RS09615_855338_856133,IS256 family transposase
NLM32_RS09620,NLM32_RS09620_856090_857038,IS630 family transposase
NLM32_RS09625,NLM32_RS09625_857852_858422,type IV toxin-antitoxin system AbiEi family antitoxin
NLM32_RS09630,NLM32_RS09630_858418_858645,nucleotidyl transferase AbiEii/AbiGii toxin family protein
NLM32_RS45775,NLM32_RS45775_860853_861366,C48 family peptidase
NLM32_RS09640,NLM32_RS09640_861368_861707,hypothetical protein
NLM32_RS09645,NLM32_RS09645_861709_862108,transposase
NLM32_RS09650,NLM32_RS09650_862088_862442,IS66 family insertion sequence element accessory protein TnpB
NLM32_RS09655,NLM32_RS09655_862567_864142,IS66 family transposase
NLM32_RS09660,NLM32_RS09660_864222_864366,hypothetical protein
NLM32_RS09665,NLM32_RS09665_864604_864766,hypothetical protein
NLM32_RS09670,NLM32_RS09670_864990_866028,c-type cytochrome
NLM32_RS09675,NLM32_RS09675_866338_868042,hypothetical protein
NLM32_RS09680,NLM32_RS09680_870104_871211,dimethyl sulfone monooxygenase SfnG
NLM32_RS09685,NLM32_RS09685_871277_872050,ATP-binding cassette domain-containing protein
NLM32_RS09690,NLM32_RS09690_872077_873274,acyl-CoA dehydrogenase family protein
NLM32_RS09695,NLM32_RS09695_874740_874947,cold-shock protein
NLM32_RS09700,NLM32_RS09700_875622_876675,hypothetical protein
NLM32_RS09705,NLM32_RS09705_877080_877563,MarR family transcriptional regulator
NLM32_RS09710,NLM32_RS09710_878614_879007,adenosylmethionine decarboxylase
NLM32_RS09715,NLM32_RS09715_879113_879251,hypothetical protein
NLM32_RS09720,NLM32_RS09720_879408_879600,hypothetical protein
NLM32_RS09725,NLM32_RS09725_880647_881712,IS630 family transposase
NLM32_RS09730,NLM32_RS09730_882032_888488,amino acid adenylation domain-containing protein
NLM32_RS09735,NLM32_RS09735_888480_889896,MATE family efflux transporter
NLM32_RS09740,NLM32_RS09740_891171_891729,DUF4239 domain-containing protein
NLM32_RS09745,NLM32_RS09745_891641_892482,"GDP-mannose 4,6-dehydratase"
NLM32_RS09750,NLM32_RS09750_893387_893588,hypothetical protein
NLM32_RS09755,NLM32_RS09755_893675_893864,hypothetical protein
NLM32_RS09760,NLM32_RS09760_895923_896778,electron transfer flavoprotein subunit beta/FixA family protein
NLM32_RS09765,NLM32_RS09765_896826_898074,C4-dicarboxylate transporter DctA
NLM32_RS09770,NLM32_RS09770_903718_904030,hypothetical protein
NLM32_RS09775,NLM32_RS09775_904176_905190,anthranilate phosphoribosyltransferase
NLM32_RS09780,NLM32_RS09780_905195_906023,indole-3-glycerol phosphate synthase TrpC
NLM32_RS09785,NLM32_RS09785_906823_907324,flavin reductase
NLM32_RS09790,NLM32_RS09790_907859_908075,transposase
NLM32_RS09795,NLM32_RS09795_908082_908475,type II toxin-antitoxin system HicB family antitoxin
NLM32_RS09800,NLM32_RS09800_908521_908699,type II toxin-antitoxin system HicA family toxin
NLM32_RS09805,NLM32_RS09805_908938_909334,hypothetical protein
NLM32_RS09810,NLM32_RS09810_909614_910703,IS5 family transposase
NLM32_RS09815,NLM32_RS09815_910792_912223,IS701 family transposase
NLM32_RS09820,NLM32_RS09820_912722_913733,LLM class flavin-dependent oxidoreductase
NLM32_RS09825,NLM32_RS09825_913800_914892,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
NLM32_RS09830,NLM32_RS09830_915139_915319,hypothetical protein
NLM32_RS09835,NLM32_RS09835_916196_916515,thiamine pyrophosphate-binding protein
NLM32_RS09840,NLM32_RS09840_916631_916877,LysR substrate-binding domain-containing protein
NLM32_RS09845,NLM32_RS09845_917595_917814,hypothetical protein
NLM32_RS09850,NLM32_RS09850_918038_918497,MerR family transcriptional regulator
NLM32_RS09855,NLM32_RS09855_918631_919741,ABC transporter substrate-binding protein
NLM32_RS09860,NLM32_RS09860_920090_921044,LysR family transcriptional regulator
NLM32_RS09865,NLM32_RS09865_921977_922571,NodA family N-acyltransferase
NLM32_RS09870,NLM32_RS09870_922585_923227,chitooligosaccharide deacetylase NodB
NLM32_RS09875,NLM32_RS09875_923242_924595,chitooligosaccharide synthase NodC
NLM32_RS09880,NLM32_RS09880_924608_925220,methyltransferase domain-containing protein
NLM32_RS09885,NLM32_RS09885_925245_926952,nodulation protein NodU
NLM32_RS09890,NLM32_RS09890_926961_927876,nodulation factor ABC transporter ATP-binding protein NodI
NLM32_RS09895,NLM32_RS09895_927875_928664,ABC transporter permease
NLM32_RS09900,NLM32_RS09900_928753_930802,carbamoyltransferase
NLM32_RS09905,NLM32_RS09905_930816_931596,IS5 family transposase
NLM32_RS09910,NLM32_RS09910_931709_932762,IS630 family transposase
NLM32_RS09915,NLM32_RS09915_932925_933627,nodulation protein NodZ
NLM32_RS09920,NLM32_RS09920_933709_934108,transposase
NLM32_RS09925,NLM32_RS09925_934088_934442,IS66 family insertion sequence element accessory protein TnpB
NLM32_RS09930,NLM32_RS09930_935207_936383,group II intron reverse transcriptase/maturase
NLM32_RS09935,NLM32_RS09935_936542_938090,IS66 family transposase
NLM32_RS09940,NLM32_RS09940_938178_938415,nodulation protein NodZ
NLM32_RS09945,NLM32_RS09945_939274_939523,hypothetical protein
NLM32_RS45780,NLM32_RS45780_939519_939651,hypothetical protein
NLM32_RS09950,NLM32_RS09950_940040_941858,nif-specific transcriptional activator NifA
NLM32_RS09955,NLM32_RS09955_942098_942401,hypothetical protein
NLM32_RS09960,NLM32_RS09960_942997_943243,hypothetical protein
NLM32_RS09965,NLM32_RS09965_943629_944099,MFS transporter
NLM32_RS09970,NLM32_RS09970_944004_944376,hypothetical protein
NLM32_RS09975,NLM32_RS09975_945503_947024,AMP-binding protein
NLM32_RS09980,NLM32_RS09980_947334_948024,hypothetical protein
NLM32_RS09985,NLM32_RS09985_948038_948788,hypothetical protein
NLM32_RS09990,NLM32_RS09990_949571_951095,methylcrotonoyl-CoA carboxylase
NLM32_RS45785,NLM32_RS45785_951180_951384,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
NLM32_RS10000,NLM32_RS10000_951685_953161,ATP-grasp domain-containing protein
NLM32_RS10005,NLM32_RS10005_954813_955206,hypothetical protein
NLM32_RS10010,NLM32_RS10010_955328_956271,IS630 family transposase
NLM32_RS10015,NLM32_RS10015_956689_957916,IS91 family transposase
NLM32_RS10020,NLM32_RS10020_957936_958797,tyrosine-type recombinase/integrase
NLM32_RS10025,NLM32_RS10025_959240_959879,hypothetical protein
NLM32_RS10030,NLM32_RS10030_960751_966337,AAA family ATPase
NLM32_RS10035,NLM32_RS10035_967351_969418,hypothetical protein
NLM32_RS10040,NLM32_RS10040_970555_970996,transposase
NLM32_RS10045,NLM32_RS10045_971039_972314,glycosyl hydrolase family 28 protein
NLM32_RS10050,NLM32_RS10050_972595_973582,pectinesterase family protein
NLM32_RS10055,NLM32_RS10055_973676_973949,MarR family transcriptional regulator
NLM32_RS10060,NLM32_RS10060_973988_974537,IS630 family transposase
NLM32_RS10065,NLM32_RS10065_975001_976174,IS110 family transposase
NLM32_RS10070,NLM32_RS10070_976252_976819,IS630 family transposase
NLM32_RS10075,NLM32_RS10075_977401_978736,LLM class flavin-dependent oxidoreductase
NLM32_RS10080,NLM32_RS10080_978802_979159,6-carboxytetrahydropterin synthase QueD
NLM32_RS10085,NLM32_RS10085_980957_981794,SDR family oxidoreductase
NLM32_RS10090,NLM32_RS10090_982305_982500,4Fe-4S binding protein
NLM32_RS10095,NLM32_RS10095_983113_983551,response regulator
NLM32_RS10100,NLM32_RS10100_983926_984817,nitrogenase iron protein
NLM32_RS10105,NLM32_RS10105_984893_986396,nitrogenase molybdenum-iron protein alpha chain
NLM32_RS10110,NLM32_RS10110_986443_988003,nitrogenase molybdenum-iron protein subunit beta
NLM32_RS10115,NLM32_RS10115_988118_989786,nitrogenase iron-molybdenum cofactor biosynthesis protein NifE
NLM32_RS10120,NLM32_RS10120_989809_991192,nitrogenase iron-molybdenum cofactor biosynthesis protein NifN
NLM32_RS10125,NLM32_RS10125_991214_991610,nitrogen fixation protein NifX
NLM32_RS10130,NLM32_RS10130_991620_992091,NifX-associated nitrogen fixation protein
NLM32_RS10135,NLM32_RS10135_992099_992309,hypothetical protein
NLM32_RS10140,NLM32_RS10140_992311_992596,"ferredoxin III, nif-specific"
NLM32_RS10145,NLM32_RS10145_992726_993823,IS3 family transposase
NLM32_RS10150,NLM32_RS10150_994167_995163,IS110 family transposase
NLM32_RS10155,NLM32_RS10155_995590_995905,hypothetical protein
NLM32_RS10160,NLM32_RS10160_996252_996843,hypothetical protein
NLM32_RS10165,NLM32_RS10165_997177_997498,iron-sulfur cluster assembly accessory protein
NLM32_RS10170,NLM32_RS10170_997538_997832,NifU family protein
NLM32_RS10175,NLM32_RS10175_997843_999040,cysteine desulfurase NifS
NLM32_RS10180,NLM32_RS10180_999036_999261,putative nitrogen fixation protein NifT
NLM32_RS10185,NLM32_RS10185_999257_1000124,SIR2 family protein
NLM32_RS10190,NLM32_RS10190_1000443_1002000,nitrogenase cofactor biosynthesis protein NifB
NLM32_RS10195,NLM32_RS10195_1002012_1002237,4Fe-4S binding protein
NLM32_RS10200,NLM32_RS10200_1002575_1003106,hypothetical protein
NLM32_RS10205,NLM32_RS10205_1003098_1003842,LRV FeS4 cluster domain-containing protein
NLM32_RS10210,NLM32_RS10210_1003869_1004190,nitrogen fixation protein NifZ
NLM32_RS10215,NLM32_RS10215_1004182_1004422,nitrogen fixation protein NifZ
NLM32_RS10220,NLM32_RS10220_1004434_1004788,hypothetical protein
NLM32_RS10225,NLM32_RS10225_1004799_1005069,hypothetical protein
NLM32_RS10230,NLM32_RS10230_1005140_1006277,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
NLM32_RS10235,NLM32_RS10235_1006693_1006867,BolA/IbaG family iron-sulfur metabolism protein
NLM32_RS10240,NLM32_RS10240_1007105_1007444,(2Fe-2S) ferredoxin domain-containing protein
NLM32_RS10245,NLM32_RS10245_1008357_1008771,arsenate reductase family protein
NLM32_RS10250,NLM32_RS10250_1008767_1009010,hypothetical protein
NLM32_RS10255,NLM32_RS10255_1009585_1010476,nitrogenase iron protein
NLM32_RS10260,NLM32_RS10260_1010576_1011269,nitrogen fixation protein NifQ
NLM32_RS10265,NLM32_RS10265_1011369_1011768,transcriptional repressor
NLM32_RS10270,NLM32_RS10270_1011906_1013085,homocitrate synthase
NLM32_RS10275,NLM32_RS10275_1013226_1013553,nitrogenase stabilizing/protective protein NifW
NLM32_RS10280,NLM32_RS10280_1014231_1015359,FAD-binding protein
NLM32_RS10285,NLM32_RS10285_1015355_1016663,FAD-dependent oxidoreductase
NLM32_RS10290,NLM32_RS10290_1016701_1016998,4Fe-4S dicluster domain-containing protein
NLM32_RS10295,NLM32_RS10295_1017419_1017617,hypothetical protein
NLM32_RS10300,NLM32_RS10300_1018445_1018931,hypothetical protein
NLM32_RS10305,NLM32_RS10305_1020092_1021418,DUF3422 family protein
NLM32_RS10310,NLM32_RS10310_1021577_1021946,hypothetical protein
NLM32_RS10315,NLM32_RS10315_1022931_1024023,hydrogenase small subunit
NLM32_RS10320,NLM32_RS10320_1024045_1025836,nickel-dependent hydrogenase large subunit
NLM32_RS10325,NLM32_RS10325_1025854_1026583,"Ni/Fe-hydrogenase, b-type cytochrome subunit"
NLM32_RS10330,NLM32_RS10330_1026628_1027180,HyaD/HybD family hydrogenase maturation endopeptidase
NLM32_RS10335,NLM32_RS10335_1027210_1027498,HypC/HybG/HupF family hydrogenase formation chaperone
NLM32_RS10340,NLM32_RS10340_1027705_1028113,hydrogenase accessory protein
NLM32_RS10345,NLM32_RS10345_1028109_1028961,hydrogenase expression/formation protein
NLM32_RS10350,NLM32_RS10350_1028957_1029148,rubredoxin
NLM32_RS45790,NLM32_RS45790_1029153_1029279,hypothetical protein
NLM32_RS10355,NLM32_RS10355_1029292_1030372,hypothetical protein
NLM32_RS10360,NLM32_RS10360_1030364_1030706,hydrogenase maturation nickel metallochaperone HypA
NLM32_RS10365,NLM32_RS10365_1030705_1031605,hydrogenase nickel incorporation protein HypB
NLM32_RS10370,NLM32_RS10370_1031601_1033851,carbamoyltransferase HypF
NLM32_RS10375,NLM32_RS10375_1033862_1034099,HypC/HybG/HupF family hydrogenase formation chaperone
NLM32_RS10380,NLM32_RS10380_1034095_1035238,hydrogenase formation protein HypD
NLM32_RS10385,NLM32_RS10385_1035234_1036275,hydrogenase expression/formation protein HypE
NLM32_RS10390,NLM32_RS10390_1037415_1037994,GNAT family N-acetyltransferase
NLM32_RS10395,NLM32_RS10395_1038507_1038732,hypothetical protein
NLM32_RS10400,NLM32_RS10400_1038779_1039463,helix-turn-helix domain-containing protein
NLM32_RS10405,NLM32_RS10405_1040804_1041689,IS701 family transposase
NLM32_RS10410,NLM32_RS10410_1041814_1042903,IS110 family transposase
NLM32_RS10415,NLM32_RS10415_1043232_1043631,transposase
NLM32_RS45795,NLM32_RS45795_1044020_1044575,nucleotidyltransferase domain-containing protein
NLM32_RS10425,NLM32_RS10425_1045123_1045453,hypothetical protein
NLM32_RS10430,NLM32_RS10430_1045691_1046339,chloramphenicol acetyltransferase
NLM32_RS10435,NLM32_RS10435_1046437_1047127,ATP-binding cassette domain-containing protein
NLM32_RS10440,NLM32_RS10440_1047113_1047860,ATP-binding cassette domain-containing protein
NLM32_RS10445,NLM32_RS10445_1047856_1048873,branched-chain amino acid ABC transporter permease
NLM32_RS10450,NLM32_RS10450_1048877_1049741,branched-chain amino acid ABC transporter permease
NLM32_RS10455,NLM32_RS10455_1049830_1051171,ABC transporter substrate-binding protein
NLM32_RS10460,NLM32_RS10460_1051200_1052430,ABC transporter substrate-binding protein
NLM32_RS10465,NLM32_RS10465_1052556_1053393,metallophosphoesterase
NLM32_RS10470,NLM32_RS10470_1053421_1054594,cobalamin-independent methionine synthase II family protein
NLM32_RS10475,NLM32_RS10475_1055563_1056469,LysR substrate-binding domain-containing protein
NLM32_RS10480,NLM32_RS10480_1056758_1057073,EAL domain-containing protein
NLM32_RS10485,NLM32_RS10485_1057150_1058593,phosphonoacetaldehyde dehydrogenase
NLM32_RS10490,NLM32_RS10490_1058730_1059891,phosphonopyruvate decarboxylase
NLM32_RS10495,NLM32_RS10495_1059961_1061038,methyltransferase
NLM32_RS10500,NLM32_RS10500_1061721_1062730,hypothetical protein
NLM32_RS10505,NLM32_RS10505_1062787_1063984,CoA transferase
NLM32_RS10510,NLM32_RS10510_1064588_1065512,3-hydroxyacyl-CoA dehydrogenase
NLM32_RS10515,NLM32_RS10515_1065953_1066847,3-keto-5-aminohexanoate cleavage protein
NLM32_RS10520,NLM32_RS10520_1067168_1068389,MFS transporter
NLM32_RS10525,NLM32_RS10525_1068684_1071015,5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase
NLM32_RS10530,NLM32_RS10530_1071886_1072795,TauD/TfdA family dioxygenase
NLM32_RS10535,NLM32_RS10535_1073848_1075423,carbohydrate porin
NLM32_RS10540,NLM32_RS10540_1075564_1075771,IS3 family transposase
NLM32_RS10545,NLM32_RS10545_1076296_1077649,radical SAM protein
NLM32_RS10550,NLM32_RS10550_1077656_1078610,methyltransferase domain-containing protein
NLM32_RS10555,NLM32_RS10555_1078952_1079306,hypothetical protein
NLM32_RS10560,NLM32_RS10560_1079600_1080431,TSUP family transporter
NLM32_RS10565,NLM32_RS10565_1080865_1081180,co-chaperone GroES
NLM32_RS10570,NLM32_RS10570_1081270_1082911,chaperonin GroEL
NLM32_RS10575,NLM32_RS10575_1083012_1083577,Ku protein
NLM32_RS10580,NLM32_RS10580_1084909_1085173,DUF3551 domain-containing protein
NLM32_RS10585,NLM32_RS10585_1086722_1088240,DUF5716 family protein
NLM32_RS10590,NLM32_RS10590_1088229_1088871,DUF4194 domain-containing protein
NLM32_RS10595,NLM32_RS10595_1088870_1092308,AAA family ATPase
NLM32_RS10600,NLM32_RS10600_1092309_1093476,DUF2220 family protein
NLM32_RS10605,NLM32_RS10605_1093705_1093887,hypothetical protein
NLM32_RS10610,NLM32_RS10610_1094260_1094605,hypothetical protein
NLM32_RS10615,NLM32_RS10615_1094737_1095100,DUF6088 family protein
NLM32_RS10620,NLM32_RS10620_1095085_1095619,alkyl hydroperoxide reductase
NLM32_RS10625,NLM32_RS10625_1095625_1096180,redoxin domain-containing protein
NLM32_RS10630,NLM32_RS10630_1096868_1097609,hypothetical protein
NLM32_RS10635,NLM32_RS10635_1098071_1099300,IS3 family transposase
NLM32_RS10640,NLM32_RS10640_1099428_1099947,hypothetical protein
NLM32_RS10645,NLM32_RS10645_1099963_1100311,hypothetical protein
NLM32_RS10650,NLM32_RS10650_1101028_1101568,GcrA cell cycle regulator
NLM32_RS10655,NLM32_RS10655_1101744_1102080,hypothetical protein
NLM32_RS10660,NLM32_RS10660_1102098_1102284,transposase
NLM32_RS10665,NLM32_RS10665_1102292_1102748,hypothetical protein
NLM32_RS10670,NLM32_RS10670_1102967_1103366,transposase
NLM32_RS10675,NLM32_RS10675_1103346_1103700,IS66 family insertion sequence element accessory protein TnpB
NLM32_RS10680,NLM32_RS10680_1103825_1105400,IS66 family transposase
NLM32_RS10685,NLM32_RS10685_1105788_1106376,transcriptional regulator
NLM32_RS10690,NLM32_RS10690_1106368_1107238,nucleotidyl transferase AbiEii/AbiGii toxin family protein
NLM32_RS10695,NLM32_RS10695_1107730_1108978,sedoheptulose 7-phosphate cyclase
NLM32_RS10700,NLM32_RS10700_1109758_1110156,hypothetical protein
NLM32_RS10705,NLM32_RS10705_1110292_1110700,cupin domain-containing protein
NLM32_RS10710,NLM32_RS10710_1110887_1111025,hypothetical protein
NLM32_RS10715,NLM32_RS10715_1111046_1111226,hypothetical protein
NLM32_RS10720,NLM32_RS10720_1111277_1112537,HipA domain-containing protein
NLM32_RS10725,NLM32_RS10725_1112526_1112868,XRE family transcriptional regulator
NLM32_RS10730,NLM32_RS10730_1113158_1113356,transposase
NLM32_RS10735,NLM32_RS10735_1113273_1113780,hypothetical protein
NLM32_RS10740,NLM32_RS10740_1114184_1114469,transposase
NLM32_RS10745,NLM32_RS10745_1114657_1116430,IS1634 family transposase
NLM32_RS10750,NLM32_RS10750_1116823_1117132,hypothetical protein
NLM32_RS10755,NLM32_RS10755_1117148_1118900,Hsp70 family protein
NLM32_RS10760,NLM32_RS10760_1118896_1119670,nucleotide exchange factor GrpE
NLM32_RS10765,NLM32_RS10765_1119687_1120071,DnaJ domain-containing protein
NLM32_RS10770,NLM32_RS10770_1120089_1122303,hypothetical protein
NLM32_RS10775,NLM32_RS10775_1122635_1124543,recombinase family protein
NLM32_RS10780,NLM32_RS10780_1124552_1124819,hypothetical protein
NLM32_RS10785,NLM32_RS10785_1125137_1125392,hypothetical protein
NLM32_RS10790,NLM32_RS10790_1125388_1125820,PIN domain-containing protein
NLM32_RS10795,NLM32_RS10795_1125830_1127219,SIR2 family protein
NLM32_RS10800,NLM32_RS10800_1127220_1129215,DUF87 domain-containing protein
NLM32_RS10805,NLM32_RS10805_1129360_1132099,hypothetical protein
NLM32_RS10810,NLM32_RS10810_1132357_1132846,DUF2937 family protein
NLM32_RS10815,NLM32_RS10815_1132920_1134027,hypothetical protein
NLM32_RS10820,NLM32_RS10820_1134107_1135037,IS701 family transposase
NLM32_RS10825,NLM32_RS10825_1135171_1136260,IS110 family transposase
NLM32_RS10830,NLM32_RS10830_1136589_1136988,transposase
NLM32_RS10835,NLM32_RS10835_1137046_1138036,trypsin-like peptidase domain-containing protein
NLM32_RS10840,NLM32_RS10840_1138156_1138672,hypothetical protein
NLM32_RS10845,NLM32_RS10845_1138901_1140098,Fic family protein
NLM32_RS10850,NLM32_RS10850_1140632_1141638,IS3 family transposase
NLM32_RS10855,NLM32_RS10855_1142154_1143117,group II intron reverse transcriptase/maturase
NLM32_RS10860,NLM32_RS10860_1143152_1143443,hypothetical protein
NLM32_RS10865,NLM32_RS10865_1143506_1143659,integrase core domain-containing protein
NLM32_RS10870,NLM32_RS10870_1144226_1146014,sigma 54-interacting transcriptional regulator
NLM32_RS10875,NLM32_RS10875_1146408_1147884,aldehyde dehydrogenase family protein
NLM32_RS10880,NLM32_RS10880_1147968_1149069,alcohol dehydrogenase catalytic domain-containing protein
NLM32_RS10885,NLM32_RS10885_1149086_1149977,alpha/beta hydrolase fold domain-containing protein
NLM32_RS10890,NLM32_RS10890_1150094_1150922,HEPN domain-containing protein
NLM32_RS10895,NLM32_RS10895_1150957_1151731,TatD family hydrolase
NLM32_RS10900,NLM32_RS10900_1151727_1152249,hypothetical protein
NLM32_RS10905,NLM32_RS10905_1152338_1153775,IS701 family transposase
NLM32_RS10910,NLM32_RS10910_1153838_1155179,IS1182 family transposase
NLM32_RS10915,NLM32_RS10915_1155235_1156654,IS701 family transposase
NLM32_RS10920,NLM32_RS10920_1157584_1160785,hypothetical protein
NLM32_RS10925,NLM32_RS10925_1160825_1162265,hypothetical protein
NLM32_RS10930,NLM32_RS10930_1162407_1164588,di-heme-cytochrome C peroxidase
NLM32_RS10935,NLM32_RS10935_1164873_1166073,ISL3 family transposase
NLM32_RS10940,NLM32_RS10940_1166244_1166757,recombinase zinc beta ribbon domain-containing protein
NLM32_RS10945,NLM32_RS10945_1166651_1167218,recombinase family protein
NLM32_RS10950,NLM32_RS10950_1167271_1167445,recombinase family protein
NLM32_RS10955,NLM32_RS10955_1167425_1167617,hypothetical protein
NLM32_RS10960,NLM32_RS10960_1167935_1168127,transposase domain-containing protein
NLM32_RS10965,NLM32_RS10965_1168168_1168768,UPF0149 family protein
NLM32_RS10970,NLM32_RS10970_1168972_1170769,IS1634 family transposase
NLM32_RS10980,NLM32_RS10980_1171209_1172508,hypothetical protein
NLM32_RS10985,NLM32_RS10985_1172625_1173234,EipA family protein
NLM25_RS07275,tRNA-Met,
NLM25_RS09155,tRNA-Val,
